plot,sp,dbh
BSP74,Syzygium laetum,5.729577951
BSP74,Syzygium laetum,5.729577951
BSP74,Syzygium laetum,5.729577951
BSP74,Syzygium laetum,5.729577951
BSP74,Syzygium laetum,5.729577951
BSP74,Syzygium laetum,5.729577951
BSP74,Syzygium laetum,5.729577951
BSP74,Syzygium laetum,6.047887837
BSP74,Syzygium laetum,6.047887837
BSP74,Syzygium laetum,6.047887837
BSP74,Syzygium laetum,6.047887837
BSP74,Syzygium laetum,6.047887837
BSP74,Syzygium laetum,6.047887837
BSP74,Syzygium laetum,6.366197724
BSP74,Syzygium laetum,6.366197724
BSP74,Syzygium laetum,6.366197724
BSP74,Syzygium laetum,6.366197724
BSP74,Syzygium laetum,6.366197724
BSP74,Syzygium laetum,6.366197724
BSP74,Syzygium laetum,6.366197724
BSP74,Syzygium laetum,6.366197724
BSP74,Syzygium laetum,6.366197724
BSP74,Syzygium laetum,6.366197724
BSP74,Syzygium laetum,6.366197724
BSP74,Syzygium laetum,6.366197724
BSP74,Syzygium laetum,6.366197724
BSP74,Syzygium laetum,6.366197724
BSP74,Syzygium laetum,6.366197724
BSP74,Syzygium laetum,6.366197724
BSP74,Syzygium laetum,6.366197724
BSP74,Syzygium laetum,6.366197724
BSP74,Syzygium laetum,6.366197724
BSP74,Syzygium laetum,6.366197724
BSP74,Syzygium laetum,6.366197724
BSP74,Syzygium laetum,6.366197724
BSP74,Syzygium laetum,6.366197724
BSP74,Syzygium laetum,6.68450761
BSP74,Syzygium laetum,6.68450761
BSP74,Syzygium laetum,6.68450761
BSP74,Syzygium laetum,6.68450761
BSP74,Syzygium laetum,6.68450761
BSP74,Syzygium laetum,6.68450761
BSP74,Syzygium laetum,6.68450761
BSP74,Syzygium laetum,6.68450761
BSP74,Syzygium laetum,6.68450761
BSP74,Syzygium laetum,6.68450761
BSP74,Syzygium laetum,6.68450761
BSP74,Syzygium laetum,7.002817496
BSP74,Syzygium laetum,7.002817496
BSP74,Syzygium laetum,7.002817496
BSP74,Syzygium laetum,7.002817496
BSP74,Syzygium laetum,7.321127382
BSP74,Syzygium laetum,7.321127382
BSP74,Syzygium laetum,7.321127382
BSP74,Syzygium laetum,7.321127382
BSP74,Syzygium laetum,7.639437268
BSP74,Syzygium laetum,7.639437268
BSP74,Syzygium laetum,7.639437268
BSP74,Syzygium laetum,7.639437268
BSP74,Syzygium laetum,7.639437268
BSP74,Syzygium laetum,7.957747155
BSP74,Syzygium laetum,7.957747155
BSP74,Syzygium laetum,7.957747155
BSP74,Syzygium laetum,7.957747155
BSP74,Syzygium laetum,7.957747155
BSP74,Syzygium laetum,7.957747155
BSP74,Syzygium laetum,7.957747155
BSP74,Syzygium laetum,7.957747155
BSP74,Syzygium laetum,7.957747155
BSP74,Syzygium laetum,7.957747155
BSP74,Syzygium laetum,8.276057041
BSP74,Syzygium laetum,8.276057041
BSP74,Syzygium laetum,8.276057041
BSP74,Syzygium laetum,8.594366927
BSP74,Syzygium laetum,8.594366927
BSP74,Syzygium laetum,8.912676813
BSP74,Syzygium laetum,9.230986699
BSP74,Syzygium laetum,9.230986699
BSP74,Syzygium laetum,9.230986699
BSP74,Syzygium laetum,9.549296586
BSP74,Syzygium laetum,9.867606472
BSP74,Syzygium laetum,9.867606472
BSP74,Syzygium laetum,9.867606472
BSP74,Syzygium laetum,10.18591636
BSP74,Syzygium laetum,10.18591636
BSP74,Syzygium laetum,10.50422624
BSP74,Syzygium laetum,10.50422624
BSP74,Syzygium laetum,10.82253613
BSP74,Syzygium laetum,11.14084602
BSP74,Syzygium laetum,11.14084602
BSP74,Syzygium laetum,11.14084602
BSP74,Syzygium laetum,11.77746579
BSP74,Syzygium laetum,12.09577567
BSP74,Syzygium laetum,12.41408556
BSP74,Syzygium laetum,12.41408556
BSP74,Syzygium laetum,12.73239545
BSP74,Syzygium laetum,15.27887454
BSP74,Syzygium laetum,16.2338042
BSP74,Syzygium laetum,17.50704374
BSP74,Tricalysia apiocarpa,4.456338407
BSP74,Tricalysia apiocarpa,4.774648293
BSP74,Tricalysia apiocarpa,6.366197724
BSP74,Tricalysia apiocarpa,6.366197724
BSP74,Tricalysia apiocarpa,6.366197724
BSP74,Tricalysia apiocarpa,7.957747155
BSP74,Tricalysia apiocarpa,21.32676237
BSP74,Ventilago maderaspatana,5.729577951
BSP74,Ventilago maderaspatana,6.047887837
BSP74,Ventilago maderaspatana,8.276057041
BSP74,Ventilago maderaspatana,8.594366927
BSP74,Ventilago maderaspatana,8.912676813
BSP75,Actinodaphne malabarica,9.867606472
BSP75,Actinodaphne malabarica,31.83098862
BSP75,Aglaia barberi,5.092958179
BSP75,Aglaia barberi,7.002817496
BSP75,Aglaia barberi,7.639437268
BSP75,Aglaia barberi,7.957747155
BSP75,Aglaia barberi,11.14084602
BSP75,Aglaia barberi,11.77746579
BSP75,Aglaia barberi,13.05070533
BSP75,Aglaia barberi,19.41690306
BSP75,Aglaia barberi,31.83098862
BSP75,Aglaia barberi,38.51549623
BSP75,Aglaia barberi,42.65352475
BSP75,Aglaia barberi,43.60845441
BSP75,Aglaia barberi,45.20000384
BSP75,Aglaia barberi,46.1549335
BSP75,Aglaia barberi,61.43380803
BSP75,Antidesma menasu,5.729577951
BSP75,Antidesma menasu,7.639437268
BSP75,Antidesma menasu,10.82253613
BSP75,Antidesma menasu,12.73239545
BSP75,Artocarpus hirsutus,7.321127382
BSP75,Artocarpus hirsutus,12.73239545
BSP75,Callicarpa tomentosa,3.501408748
BSP75,Callicarpa tomentosa,6.047887837
BSP75,Callicarpa tomentosa,6.047887837
BSP75,Callicarpa tomentosa,6.366197724
BSP75,Callicarpa tomentosa,6.366197724
BSP75,Callicarpa tomentosa,6.366197724
BSP75,Callicarpa tomentosa,6.366197724
BSP75,Callicarpa tomentosa,6.366197724
BSP75,Callicarpa tomentosa,6.366197724
BSP75,Callicarpa tomentosa,6.68450761
BSP75,Callicarpa tomentosa,6.68450761
BSP75,Callicarpa tomentosa,7.002817496
BSP75,Callicarpa tomentosa,7.321127382
BSP75,Callicarpa tomentosa,7.321127382
BSP75,Callicarpa tomentosa,7.639437268
BSP75,Callicarpa tomentosa,7.957747155
BSP75,Callicarpa tomentosa,7.957747155
BSP75,Callicarpa tomentosa,8.594366927
BSP75,Callicarpa tomentosa,8.594366927
BSP75,Callicarpa tomentosa,8.594366927
BSP75,Callicarpa tomentosa,8.594366927
BSP75,Callicarpa tomentosa,9.230986699
BSP75,Callicarpa tomentosa,9.230986699
BSP75,Callicarpa tomentosa,9.549296586
BSP75,Callicarpa tomentosa,9.549296586
BSP75,Callicarpa tomentosa,9.867606472
BSP75,Callicarpa tomentosa,10.82253613
BSP75,Callicarpa tomentosa,12.41408556
BSP75,Callicarpa tomentosa,12.41408556
BSP75,Callicarpa tomentosa,12.41408556
BSP75,Callicarpa tomentosa,14.32394488
BSP75,Callicarpa tomentosa,17.50704374
BSP75,Callicarpa tomentosa,22.28169203
BSP75,Callicarpa tomentosa,23.23662169
BSP75,Cinnamomum malabathrum,4.774648293
BSP75,Cinnamomum malabathrum,5.729577951
BSP75,Cinnamomum malabathrum,5.729577951
BSP75,Cinnamomum malabathrum,8.276057041
BSP75,Cinnamomum malabathrum,8.912676813
BSP75,Cinnamomum malabathrum,10.18591636
BSP75,Cinnamomum malabathrum,26.73803044
BSP75,Cinnamomum malabathrum,27.6929601
BSP75,Cinnamomum verum,29.28450953
BSP75,Combretum latifolium,6.366197724
BSP75,Connarus wightii,17.18873385
BSP75,Cryptocarya wightiana,5.092958179
BSP75,Cryptocarya wightiana,9.867606472
BSP75,Cryptocarya wightiana,19.41690306
BSP75,Dimocarpus longan,3.501408748
BSP75,Dimocarpus longan,3.501408748
BSP75,Dimocarpus longan,3.501408748
BSP75,Dimocarpus longan,3.501408748
BSP75,Dimocarpus longan,3.501408748
BSP75,Dimocarpus longan,3.501408748
BSP75,Dimocarpus longan,3.819718634
BSP75,Dimocarpus longan,3.819718634
BSP75,Dimocarpus longan,4.456338407
BSP75,Dimocarpus longan,4.456338407
BSP75,Dimocarpus longan,4.774648293
BSP75,Dimocarpus longan,4.774648293
BSP75,Dimocarpus longan,4.774648293
BSP75,Dimocarpus longan,5.092958179
BSP75,Dimocarpus longan,5.092958179
BSP75,Dimocarpus longan,5.092958179
BSP75,Dimocarpus longan,5.411268065
BSP75,Dimocarpus longan,5.411268065
BSP75,Dimocarpus longan,5.411268065
BSP75,Dimocarpus longan,5.411268065
BSP75,Dimocarpus longan,5.411268065
BSP75,Dimocarpus longan,5.729577951
BSP75,Dimocarpus longan,5.729577951
BSP75,Dimocarpus longan,6.047887837
BSP75,Dimocarpus longan,6.047887837
BSP75,Dimocarpus longan,6.68450761
BSP75,Dimocarpus longan,6.68450761
BSP75,Dimocarpus longan,7.957747155
BSP75,Dimocarpus longan,8.276057041
BSP75,Dimocarpus longan,8.594366927
BSP75,Dimocarpus longan,8.912676813
BSP75,Dimocarpus longan,9.867606472
BSP75,Dimocarpus longan,10.18591636
BSP75,Dimocarpus longan,11.14084602
BSP75,Dimocarpus longan,12.73239545
BSP75,Dimocarpus longan,15.91549431
BSP75,Dimocarpus longan,19.09859317
BSP75,Dimocarpus longan,19.41690306
BSP75,Dimocarpus longan,25.14648101
BSP75,Dimocarpus longan,25.46479089
BSP75,Dimocarpus longan,26.73803044
BSP75,Dimocarpus longan,26.73803044
BSP75,Dimocarpus longan,30.55774907
BSP75,Dimocarpus longan,33.42253805
BSP75,Dimocarpus longan,38.19718634
BSP75,Dimocarpus longan,60.47887837
BSP75,Dimocarpus longan,79.57747155
BSP75,Diospyros candolleana,18.14366351
BSP75,Diospyros ghatensis,6.047887837
BSP75,Diospyros oocarpa,19.73521294
BSP75,Diospyros pyrrhocarpoides,36.9239468
BSP75,Dipterocarpus indicus,4.774648293
BSP75,Dipterocarpus indicus,4.774648293
BSP75,Dipterocarpus indicus,4.774648293
BSP75,Dipterocarpus indicus,4.774648293
BSP75,Dipterocarpus indicus,5.092958179
BSP75,Dipterocarpus indicus,5.092958179
BSP75,Dipterocarpus indicus,5.411268065
BSP75,Dipterocarpus indicus,5.729577951
BSP75,Dipterocarpus indicus,5.729577951
BSP75,Dipterocarpus indicus,5.729577951
BSP75,Dipterocarpus indicus,6.366197724
BSP75,Dipterocarpus indicus,6.68450761
BSP75,Dipterocarpus indicus,6.68450761
BSP75,Dipterocarpus indicus,6.68450761
BSP75,Dipterocarpus indicus,6.68450761
BSP75,Dipterocarpus indicus,7.002817496
BSP75,Dipterocarpus indicus,7.002817496
BSP75,Dipterocarpus indicus,7.639437268
BSP75,Dipterocarpus indicus,7.639437268
BSP75,Dipterocarpus indicus,7.639437268
BSP75,Dipterocarpus indicus,7.957747155
BSP75,Dipterocarpus indicus,7.957747155
BSP75,Dipterocarpus indicus,7.957747155
BSP75,Dipterocarpus indicus,7.957747155
BSP75,Dipterocarpus indicus,8.276057041
BSP75,Dipterocarpus indicus,8.276057041
BSP75,Dipterocarpus indicus,8.276057041
BSP75,Dipterocarpus indicus,8.276057041
BSP75,Dipterocarpus indicus,8.594366927
BSP75,Dipterocarpus indicus,8.594366927
BSP75,Dipterocarpus indicus,8.912676813
BSP75,Dipterocarpus indicus,8.912676813
BSP75,Dipterocarpus indicus,8.912676813
BSP75,Dipterocarpus indicus,9.549296586
BSP75,Dipterocarpus indicus,9.549296586
BSP75,Dipterocarpus indicus,9.867606472
BSP75,Dipterocarpus indicus,10.50422624
BSP75,Dipterocarpus indicus,16.2338042
BSP75,Dipterocarpus indicus,18.78028328
BSP75,Dipterocarpus indicus,22.91831181
BSP75,Dipterocarpus indicus,27.6929601
BSP75,Dipterocarpus indicus,32.1492985
BSP75,Dipterocarpus indicus,33.74084794
BSP75,Dipterocarpus indicus,37.24225668
BSP75,Dipterocarpus indicus,43.92676429
BSP75,Dipterocarpus indicus,49.01972247
BSP75,Dipterocarpus indicus,56.02253997
BSP75,Dipterocarpus indicus,56.65915974
BSP75,Dipterocarpus indicus,69.39155519
BSP75,Dipterocarpus indicus,70.66479473
BSP75,Eugenia macrosepala,6.047887837
BSP75,Fahrenheitia zeylanica,7.957747155
BSP75,Fahrenheitia zeylanica,8.912676813
BSP75,Fahrenheitia zeylanica,14.96056465
BSP75,Fahrenheitia zeylanica,29.28450953
BSP75,Fahrenheitia zeylanica,40.74366543
BSP75,Fahrenheitia zeylanica,49.65634224
BSP75,Ficus beddomei,76.39437268
BSP75,Ficus nervosa,23.87324146
BSP75,Ficus nervosa,37.87887646
BSP75,Garcinia gummiNAgutta,18.4619734
BSP75,Garcinia gummiNAgutta,25.78310078
BSP75,Garcinia gummiNAgutta,26.10141067
BSP75,Garcinia gummiNAgutta,30.87605896
BSP75,Garcinia morella,5.729577951
BSP75,Garcinia morella,17.82535363
BSP75,Garcinia morella,25.46479089
BSP75,Glycosmis macrocarpa,10.50422624
BSP75,Glycosmis macrocarpa,14.96056465
BSP75,Glycosmis macrocarpa,16.2338042
BSP75,Holigarna grahamii,24.19155135
BSP75,Holigarna nigra,6.68450761
BSP75,Holigarna nigra,25.14648101
BSP75,Knema attenuata,4.774648293
BSP75,Knema attenuata,6.366197724
BSP75,Knema attenuata,10.82253613
BSP75,Knema attenuata,31.83098862
BSP75,Knema attenuata,50.92958179
BSP75,Litsea floribunda,6.047887837
BSP75,Litsea floribunda,7.957747155
BSP75,Litsea floribunda,11.77746579
BSP75,Litsea floribunda,16.55211408
BSP75,Litsea floribunda,19.73521294
BSP75,Litsea floribunda,21.00845249
BSP75,Litsea floribunda,23.87324146
BSP75,Litsea floribunda,28.01126998
BSP75,Litsea floribunda,28.01126998
BSP75,Litsea floribunda,31.19436885
BSP75,Litsea floribunda,33.74084794
BSP75,Litsea floribunda,39.152116
BSP75,Litsea laevigata,13.05070533
BSP75,Litsea oleoides,23.23662169
BSP75,Litsea oleoides,37.24225668
BSP75,Macaranga peltata,6.366197724
BSP75,Macaranga peltata,6.68450761
BSP75,Macaranga peltata,7.002817496
BSP75,Mangifera indica,10.18591636
BSP75,Mastixia arborea,25.14648101
BSP75,Meiogyne pannosa,7.002817496
BSP75,Meiogyne pannosa,8.276057041
BSP75,Meiogyne pannosa,8.594366927
BSP75,Meiogyne pannosa,9.230986699
BSP75,Meiogyne pannosa,10.50422624
BSP75,Meiogyne pannosa,10.82253613
BSP75,Meiogyne pannosa,11.14084602
BSP75,Meiogyne pannosa,11.4591559
BSP75,Meiogyne pannosa,11.77746579
BSP75,Meiogyne pannosa,12.09577567
BSP75,Meiogyne pannosa,12.09577567
BSP75,Meiogyne pannosa,12.73239545
BSP75,Meiogyne pannosa,13.05070533
BSP75,Meiogyne pannosa,13.36901522
BSP75,Meiogyne pannosa,13.36901522
BSP75,Meiogyne pannosa,13.68732511
BSP75,Meiogyne pannosa,14.00563499
BSP75,Meiogyne pannosa,14.96056465
BSP75,Meiogyne pannosa,14.96056465
BSP75,Meiogyne pannosa,15.27887454
BSP75,Meiogyne pannosa,15.59718442
BSP75,Meiogyne pannosa,15.59718442
BSP75,Meiogyne pannosa,15.91549431
BSP75,Meiogyne pannosa,16.87042397
BSP75,Meiogyne pannosa,17.18873385
BSP75,Meiogyne pannosa,17.82535363
BSP75,Meiogyne pannosa,18.14366351
BSP75,Meiogyne pannosa,19.41690306
BSP75,Meiogyne pannosa,27.6929601
BSP75,Mesua ferrea,66.8450761
BSP75,Microtropis wallichiana,8.276057041
BSP75,Microtropis wallichiana,21.00845249
BSP75,Mitragyna parvifolia,60.47887837
BSP75,Nothopegia beddomei,4.13802852
BSP75,Persea macrantha,9.230986699
BSP75,Persea macrantha,20.6901426
BSP75,Poeciloneuron indicum,4.456338407
BSP75,Poeciloneuron indicum,4.774648293
BSP75,Poeciloneuron indicum,5.729577951
BSP75,Poeciloneuron indicum,5.729577951
BSP75,Poeciloneuron indicum,5.729577951
BSP75,Poeciloneuron indicum,5.729577951
BSP75,Poeciloneuron indicum,5.729577951
BSP75,Poeciloneuron indicum,6.047887837
BSP75,Poeciloneuron indicum,6.047887837
BSP75,Poeciloneuron indicum,6.047887837
BSP75,Poeciloneuron indicum,6.366197724
BSP75,Poeciloneuron indicum,6.68450761
BSP75,Poeciloneuron indicum,7.002817496
BSP75,Poeciloneuron indicum,7.002817496
BSP75,Poeciloneuron indicum,7.321127382
BSP75,Poeciloneuron indicum,7.639437268
BSP75,Poeciloneuron indicum,7.639437268
BSP75,Poeciloneuron indicum,7.639437268
BSP75,Poeciloneuron indicum,7.957747155
BSP75,Poeciloneuron indicum,8.276057041
BSP75,Poeciloneuron indicum,8.276057041
BSP75,Poeciloneuron indicum,8.276057041
BSP75,Poeciloneuron indicum,8.594366927
BSP75,Poeciloneuron indicum,8.594366927
BSP75,Poeciloneuron indicum,9.230986699
BSP75,Poeciloneuron indicum,9.230986699
BSP75,Poeciloneuron indicum,9.867606472
BSP75,Poeciloneuron indicum,9.867606472
BSP75,Poeciloneuron indicum,10.82253613
BSP75,Poeciloneuron indicum,11.4591559
BSP75,Poeciloneuron indicum,12.09577567
BSP75,Poeciloneuron indicum,12.09577567
BSP75,Poeciloneuron indicum,14.00563499
BSP75,Poeciloneuron indicum,14.32394488
BSP75,Poeciloneuron indicum,16.55211408
BSP75,Poeciloneuron indicum,17.82535363
BSP75,Poeciloneuron indicum,18.78028328
BSP75,Poeciloneuron indicum,19.41690306
BSP75,Poeciloneuron indicum,19.41690306
BSP75,Poeciloneuron indicum,20.05352283
BSP75,Poeciloneuron indicum,20.05352283
BSP75,Poeciloneuron indicum,20.05352283
BSP75,Poeciloneuron indicum,20.37183272
BSP75,Poeciloneuron indicum,20.37183272
BSP75,Poeciloneuron indicum,20.6901426
BSP75,Poeciloneuron indicum,20.6901426
BSP75,Poeciloneuron indicum,21.32676237
BSP75,Poeciloneuron indicum,21.32676237
BSP75,Poeciloneuron indicum,21.64507226
BSP75,Poeciloneuron indicum,22.60000192
BSP75,Poeciloneuron indicum,22.60000192
BSP75,Poeciloneuron indicum,23.23662169
BSP75,Poeciloneuron indicum,23.55493158
BSP75,Poeciloneuron indicum,23.55493158
BSP75,Poeciloneuron indicum,24.50986124
BSP75,Poeciloneuron indicum,24.50986124
BSP75,Poeciloneuron indicum,25.14648101
BSP75,Poeciloneuron indicum,25.46479089
BSP75,Poeciloneuron indicum,26.10141067
BSP75,Poeciloneuron indicum,26.41972055
BSP75,Poeciloneuron indicum,27.37465021
BSP75,Poeciloneuron indicum,28.01126998
BSP75,Poeciloneuron indicum,28.64788976
BSP75,Poeciloneuron indicum,28.64788976
BSP75,Poeciloneuron indicum,29.60281942
BSP75,Poeciloneuron indicum,29.60281942
BSP75,Poeciloneuron indicum,29.9211293
BSP75,Poeciloneuron indicum,30.23943919
BSP75,Poeciloneuron indicum,30.23943919
BSP75,Poeciloneuron indicum,30.23943919
BSP75,Poeciloneuron indicum,30.55774907
BSP75,Poeciloneuron indicum,30.55774907
BSP75,Poeciloneuron indicum,31.19436885
BSP75,Poeciloneuron indicum,31.83098862
BSP75,Poeciloneuron indicum,32.78591828
BSP75,Poeciloneuron indicum,32.78591828
BSP75,Poeciloneuron indicum,33.10422816
BSP75,Poeciloneuron indicum,34.05915782
BSP75,Poeciloneuron indicum,34.37746771
BSP75,Poeciloneuron indicum,35.33239737
BSP75,Poeciloneuron indicum,35.65070725
BSP75,Poeciloneuron indicum,36.60563691
BSP75,Poeciloneuron indicum,36.60563691
BSP75,Poeciloneuron indicum,36.60563691
BSP75,Poeciloneuron indicum,36.9239468
BSP75,Poeciloneuron indicum,39.152116
BSP75,Poeciloneuron indicum,39.78873577
BSP75,Poeciloneuron indicum,40.42535555
BSP75,Poeciloneuron indicum,42.97183463
BSP75,Poeciloneuron indicum,45.06643015
BSP75,Poeciloneuron indicum,44.56338407
BSP75,Poeciloneuron indicum,49.33803236
BSP75,Poeciloneuron indicum,52.52113122
BSP75,Poeciloneuron indicum,53.47606088
BSP75,Poeciloneuron indicum,58.25070917
BSP75,Poeciloneuron indicum,58.56901906
BSP75,Poeciloneuron indicum,60.47887837
BSP75,Poeciloneuron indicum,66.8450761
BSP75,Poeciloneuron indicum,74.48451337
BSP75,Poeciloneuron indicum,76.71268257
BSP75,Poeciloneuron indicum,78.304232
BSP75,Poeciloneuron indicum,78.94085177
BSP75,Poeciloneuron indicum,79.89578143
BSP75,Psychotria nigra,8.912676813
BSP75,Reinwardtiodendron anamallayanum,5.729577951
BSP75,Reinwardtiodendron anamallayanum,6.047887837
BSP75,Reinwardtiodendron anamallayanum,6.366197724
BSP75,Reinwardtiodendron anamallayanum,7.002817496
BSP75,Reinwardtiodendron anamallayanum,7.002817496
BSP75,Reinwardtiodendron anamallayanum,7.321127382
BSP75,Reinwardtiodendron anamallayanum,7.639437268
BSP75,Reinwardtiodendron anamallayanum,7.639437268
BSP75,Reinwardtiodendron anamallayanum,7.639437268
BSP75,Reinwardtiodendron anamallayanum,10.18591636
BSP75,Reinwardtiodendron anamallayanum,10.18591636
BSP75,Reinwardtiodendron anamallayanum,10.18591636
BSP75,Reinwardtiodendron anamallayanum,10.18591636
BSP75,Reinwardtiodendron anamallayanum,10.82253613
BSP75,Reinwardtiodendron anamallayanum,11.14084602
BSP75,Reinwardtiodendron anamallayanum,11.4591559
BSP75,Reinwardtiodendron anamallayanum,11.77746579
BSP75,Reinwardtiodendron anamallayanum,12.73239545
BSP75,Reinwardtiodendron anamallayanum,13.68732511
BSP75,Reinwardtiodendron anamallayanum,14.32394488
BSP75,Reinwardtiodendron anamallayanum,14.64225476
BSP75,Reinwardtiodendron anamallayanum,15.27887454
BSP75,Reinwardtiodendron anamallayanum,16.2338042
BSP75,Reinwardtiodendron anamallayanum,16.2338042
BSP75,Reinwardtiodendron anamallayanum,17.82535363
BSP75,Reinwardtiodendron anamallayanum,19.09859317
BSP75,Reinwardtiodendron anamallayanum,19.09859317
BSP75,Reinwardtiodendron anamallayanum,19.41690306
BSP75,Reinwardtiodendron anamallayanum,19.41690306
BSP75,Reinwardtiodendron anamallayanum,19.73521294
BSP75,Reinwardtiodendron anamallayanum,20.05352283
BSP75,Reinwardtiodendron anamallayanum,20.37183272
BSP75,Reinwardtiodendron anamallayanum,21.00845249
BSP75,Reinwardtiodendron anamallayanum,21.32676237
BSP75,Reinwardtiodendron anamallayanum,22.91831181
BSP75,Reinwardtiodendron anamallayanum,23.87324146
BSP75,Reinwardtiodendron anamallayanum,24.82817112
BSP75,Reinwardtiodendron anamallayanum,30.23943919
BSP75,Reinwardtiodendron anamallayanum,35.65070725
BSP75,Strombosia ceylanica,14.32394488
BSP75,Strombosia ceylanica,22.28169203
BSP75,Strombosia ceylanica,31.83098862
BSP75,Strombosia ceylanica,32.46760839
BSP75,Strombosia ceylanica,34.05915782
BSP75,Strombosia ceylanica,35.96901714
BSP75,Strombosia ceylanica,35.96901714
BSP75,Symplocos racemosa,9.230986699
BSP75,Symplocos racemosa,22.60000192
BSP75,Symplocos racemosa,27.05634033
BSP75,Symplocos racemosa,31.51267873
BSP75,Syzygium gardneri,6.047887837
BSP75,Syzygium gardneri,6.366197724
BSP75,Syzygium gardneri,15.59718442
BSP75,Syzygium gardneri,23.55493158
BSP75,Syzygium gardneri,32.1492985
BSP75,Syzygium gardneri,32.1492985
BSP75,Syzygium gardneri,41.69859509
BSP75,Trewia polycarpa,7.957747155
BSP75,Vepris bilocularis,35.01408748
BSP79,Actinodaphne bourdillonii,3.819718634
BSP79,Actinodaphne malabarica,3.501408748
BSP79,Actinodaphne malabarica,3.819718634
BSP79,Actinodaphne malabarica,4.456338407
